simulation_id,generation,clone,clone_size,clone_fraction,average_fitness,average_age,average_passenger_mutations,driver_mutation_count,aggressiveness_score,aggressive
0,60,TP53|KRAS|EGFR|PIK3CA,5,5e-06,7.84368,61,4.0,4,4.92965,1
0,60,TP53|KRAS|PTEN,1,1e-06,4.13115,61,3.0,3,2.90902,0
0,61,TP53|KRAS,6396,0.006396,3.23504,62,2.00782,2,2.15783,0
0,61,TP53|KRAS|APC,401,0.000401,4.27025,62,3.00748,3,2.97244,0
0,61,TP53|KRAS|EGFR,993036,0.993036,6.29975,62,3.00601,3,4.08409,1
0,61,TP53|KRAS|EGFR|APC,69,6.9e-05,8.31567,62,4.0,4,5.14206,1
0,61,TP53|KRAS|EGFR|BRCA1,74,7.4e-05,7.28,62,4.0,4,4.67601,1
0,61,TP53|KRAS|EGFR|BRCA2,16,1.6e-05,7.28,62,4.0,4,4.676,1
0,61,TP53|KRAS|EGFR|PIK3CA,8,8e-06,7.84082,62,4.0,4,4.92837,1
0,62,TP53|KRAS,3348,0.003348,3.23377,63,2.00777,2,2.15664,0
0,62,TP53|KRAS|APC,272,0.000272,4.26858,63,3.00368,3,2.97128,0
0,62,TP53|KRAS|EGFR,996169,0.996169,6.29739,63,3.00615,3,4.08368,1
0,62,TP53|KRAS|EGFR|APC,104,0.000104,8.31256,63,4.0,4,5.14067,1
0,62,TP53|KRAS|EGFR|BRCA1,79,7.9e-05,7.27728,63,4.0,4,4.67479,1
0,62,TP53|KRAS|EGFR|BRCA2,24,2.4e-05,7.27728,63,4.0,4,4.67478,1
0,62,TP53|KRAS|EGFR|PIK3CA,4,4e-06,7.83797,63,4.0,4,4.92709,1
0,63,TP53|KRAS,1712,0.001712,3.2325,64,2.00759,2,2.15573,0
0,63,TP53|KRAS|APC,184,0.000184,4.2669,64,3.01087,3,2.97123,0
0,63,TP53|KRAS|EGFR,997838,0.997838,6.29504,64,3.00629,3,4.08297,1
0,63,TP53|KRAS|EGFR|APC,144,0.000144,8.30946,64,4.0,4,5.13929,1
0,63,TP53|KRAS|EGFR|BRCA1,87,8.7e-05,7.27456,64,4.0,4,4.67357,1
0,63,TP53|KRAS|EGFR|BRCA2,23,2.3e-05,7.27456,64,4.0,4,4.67356,1
0,63,TP53|KRAS|EGFR|PIK3CA,12,1.2e-05,7.83512,64,4.0,4,4.92581,1
0,64,TP53|KRAS,882,0.000882,3.23123,65,2.0102,2,2.15525,0
0,64,TP53|KRAS|APC,142,0.000142,4.26523,65,3.03521,3,2.9729,0
0,64,TP53|KRAS|EGFR,998609,0.998609,6.29269,65,3.00661,3,4.08209,1
0,64,TP53|KRAS|EGFR|APC,202,0.000202,8.30636,65,4.0,4,5.1379,1
0,64,TP53|KRAS|EGFR|BRCA1,117,0.000117,7.27185,65,4.0,4,4.67235,1
0,64,TP53|KRAS|EGFR|BRCA2,34,3.4e-05,7.27185,65,4.0,4,4.67234,1
0,64,TP53|KRAS|EGFR|PIK3CA,14,1.4e-05,7.83227,65,4.0,4,4.92452,1
0,65,TP53|KRAS,472,0.000472,3.22996,66,2.00847,2,2.15443,0
0,65,TP53|KRAS|APC,98,9.8e-05,4.26355,66,3.03061,3,2.97168,0
0,65,TP53|KRAS|EGFR,998930,0.99893,6.29034,66,3.00677,3,4.08112,1
0,65,TP53|KRAS|EGFR|APC,293,0.000293,8.30325,66,4.0,4,5.13652,1
0,65,TP53|KRAS|EGFR|BRCA1,146,0.000146,7.26913,66,4.0,4,4.67114,1
0,65,TP53|KRAS|EGFR|BRCA2,40,4e-05,7.26913,66,4.0,4,4.67112,1
0,65,TP53|KRAS|EGFR|PIK3CA,21,2.1e-05,7.82942,66,4.0,4,4.92324,1
0,66,TP53|KRAS,227,0.000227,3.2287,67,2.03084,2,2.15604,0
0,66,TP53|KRAS|APC,64,6.4e-05,4.26188,67,3.0,3,2.96786,0
0,66,TP53|KRAS|EGFR,999094,0.999094,6.28799,67,3.00698,3,4.08011,1
0,66,TP53|KRAS|EGFR|APC,389,0.000389,8.30015,67,4.0,4,5.13515,1
0,66,TP53|KRAS|EGFR|BRCA1,156,0.000156,7.26642,67,4.0,4,4.66992,1
0,66,TP53|KRAS|EGFR|BRCA2,43,4.3e-05,7.26642,67,4.0,4,4.6699,1
0,66,TP53|KRAS|EGFR|PIK3CA,26,2.6e-05,7.82657,67,4.0,4,4.92196,1
0,66,TP53|KRAS|EGFR|PTEN,1,1e-06,7.86399,67,4.0,4,4.93879,1
0,67,TP53|KRAS,121,0.000121,3.22743,68,2.0,2,2.15237,0
0,67,TP53|KRAS|APC,41,4.1e-05,4.26021,68,3.0,3,2.9671,0
0,67,TP53|KRAS|EGFR,999084,0.999084,6.28565,68,3.00715,3,4.07907,1
0,67,TP53|KRAS|EGFR|APC,503,0.000503,8.29705,68,4.0,4,5.13377,1
0,67,TP53|KRAS|EGFR|BRCA1,171,0.000171,7.2637,68,4.0,4,4.6687,1
0,67,TP53|KRAS|EGFR|BRCA2,47,4.7e-05,7.2637,68,4.0,4,4.66868,1
0,67,TP53|KRAS|EGFR|PIK3CA,32,3.2e-05,7.82373,68,4.0,4,4.92068,1
0,67,TP53|KRAS|EGFR|PTEN,1,1e-06,7.86122,68,4.0,4,4.93755,1
0,68,TP53|KRAS,54,5.4e-05,3.22616,69,2.0,2,2.15178,0
0,68,TP53|KRAS|APC,26,2.6e-05,4.25853,69,3.0,3,2.96635,0
